year,age,sex,cost
2020,39,M,6726478.238675539
2020,40,F,6993004.88649618
2020,40,M,6750676.05063745
2020,41,F,7012845.246173519
2020,41,M,6072479.218199886
2020,42,F,7262919.404022379
2020,42,M,6012819.351474466
2020,43,F,7594625.873728452
2020,43,M,5860989.25974242
2020,44,F,7167593.146608174
2020,44,M,5648053.066612645
2020,45,F,6805476.131321604
2020,45,M,5110923.910725448
2020,46,F,7475092.976084828
2020,46,M,5410767.261069004
2020,47,F,6989026.259677106
2020,47,M,5019303.316334687
2020,48,F,7721339.826588921
2020,48,M,5144439.787325185
2020,49,F,7175879.955864371
2020,49,M,5386037.066153401
2020,50,F,7493235.572579744
2020,50,M,5200127.680669958
2020,51,F,7315381.356527537
2020,51,M,4764872.423385121
2020,52,F,7051009.444278011
2020,52,M,4528798.997161424
2020,53,F,7075522.16684673
2020,53,M,4965977.618557587
2020,54,F,7372765.775849628
2020,54,M,4915896.027992291
2020,55,F,7636258.584131261
2020,55,M,5420972.928841933
2020,56,F,8342544.203592718
2020,56,M,5279410.050467178
2020,57,F,8237428.652768721
2020,57,M,5592239.721276373
2020,58,F,7983947.98919044
2020,58,M,5112692.854137139
2020,59,F,7788556.96503003
2020,59,M,5167506.70552291
2020,60,F,7253691.756787625
2020,60,M,4942605.366180312
2020,61,F,7704129.848958205
2020,61,M,4911880.308099335
2020,62,F,7656337.416275282
2020,62,M,4361063.480073212
2020,63,F,6970133.116040623
2020,63,M,4383088.850388928
2020,64,F,7012833.321430246
2020,64,M,4064866.1614320893
2020,65,F,6942639.303595779
2020,65,M,3988671.945815942
2020,66,F,6823482.796813157
2020,66,M,4290775.657991833
2020,67,F,6118964.847168764
2020,67,M,3651134.61470162
2020,68,F,5919515.708067346
2020,68,M,3632318.528414897
2020,69,F,5645048.988988651
2020,69,M,3391142.0323581463
2020,70,F,5787209.946334428
2020,70,M,3638681.8793311403
2020,71,F,5569995.61440385
2020,71,M,3412241.57624348
2020,72,F,5479631.186475746
2020,72,M,3226584.649849592
2020,73,F,5026848.164333238
2020,73,M,3472090.382578783
2020,74,F,4491010.293965623
2020,74,M,2919305.7833134076
2020,75,F,3928534.550680944
2020,75,M,2776530.978071409
2020,76,F,3916438.4208085346
2020,76,M,2711064.428120835
2020,77,F,3749027.7557136794
2020,77,M,2730058.4512887513
2020,78,F,3412721.495630831
2020,78,M,2238231.2579388255
2020,79,F,3239097.706407643
2020,79,M,1618489.8946645358
2020,80,F,2809108.448928838
2020,80,M,1658998.8559186421
2020,81,F,2706074.297005109
2020,81,M,1670289.011119829
2020,82,F,2592172.314522898
2020,82,M,1353903.8101064295
2020,83,F,2248241.5510209985
2020,83,M,1070801.6096308741
2020,84,F,2125213.0267259763
2020,84,M,1067154.268867419
2020,85,F,1879696.9156406655
2020,85,M,974102.5231748163
2020,86,F,1709477.5471697468
2020,86,M,934038.7654657484
2020,87,F,1678227.5439830988
2020,87,M,793220.2334992194
2020,88,F,1445658.710652221
2020,88,M,665970.3123870404
2020,89,F,1358793.9600416522
2020,89,M,533536.1726461853
2020,90,F,1192518.2156758602
2020,90,M,518721.7755608904
2020,91,F,1094050.1261497578
2020,91,M,373923.38102740725
2020,92,F,944694.2343119232
2020,92,M,309685.4194784098
2020,93,F,893158.7445135659
2020,93,M,233357.6095889304
2020,94,F,667280.0964540588
2020,94,M,239490.12602843033
2020,95,F,415810.26189707377
2020,95,M,105236.47405165047
2020,96,F,475471.72119561274
2020,96,M,92641.83437979367
2020,97,F,312179.81941345683
2020,97,M,69323.88536002753
2020,98,F,351421.529403998
2020,98,M,22354.29577126148
2020,99,F,171824.96531865682
2020,99,M,12026.899078081487
2020,100,F,189818.9181504835
2020,100,M,34464.09436451793
2020,101,F,202828.89786409368
2020,101,M,13366.951126343482
2020,102,F,59018.106697914125
2020,102,M,8771.148478304916
2020,103,F,41476.68338477568
2020,103,M,8811.445863645355
2020,104,F,24305.374947935303
2020,104,M,0.0
2020,105,F,30785.105950213096
2020,105,M,0.0
2020,106,F,4967.5165721814055
2020,106,M,0.0
2020,107,F,14635.942759656613
2020,107,M,0.0
2020,108,F,0.0
2020,108,M,0.0
2020,109,F,8553.024390767643
2020,109,M,0.0
2020,110,F,0.0
2020,110,M,0.0
2021,0,F,0.0
2021,0,M,0.0
2021,1,F,0.0
2021,1,M,0.0
2021,2,F,0.0
2021,2,M,0.0
2021,3,F,2237166.0483288737
2021,3,M,5536555.1077355
2021,4,F,1986723.5410052168
2021,4,M,3112480.6026115906
2021,5,F,1952252.5903916606
2021,5,M,3631665.301852907
2021,6,F,2454824.429440784
2021,6,M,3785267.9331547534
2021,7,F,2722627.346502416
2021,7,M,4768287.571171381
2021,8,F,3461238.9674275657
2021,8,M,4985339.256589658
2021,9,F,3470268.8337357063
2021,9,M,6143395.333141184
2021,10,F,3960934.399916494
2021,10,M,5941966.900032918
2021,11,F,4334697.9968724325
2021,11,M,6624775.2960330965
2021,12,F,4544802.197969703
2021,12,M,7312636.186707438
2021,13,F,5513569.937479758
2021,13,M,7212690.210382724
2021,14,F,5255461.020051322
2021,14,M,7139559.584766625
2021,15,F,5216074.520544179
2021,15,M,7374191.444284819
2021,16,F,5133223.414411144
2021,16,M,7603926.696023646
2021,17,F,5312908.630470532
2021,17,M,6960352.566524706
2021,18,F,5212646.493332189
2021,18,M,7083722.033751487
2021,19,F,5318411.65968228
2021,19,M,7226789.913732443
2021,20,F,5452001.0215521045
2021,20,M,7500259.674933918
2021,21,F,6033693.845156372
2021,21,M,7331991.287599485
2021,22,F,5943695.420353115
2021,22,M,7342645.631908188
2021,23,F,5807193.9150368925
2021,23,M,7276740.017523696
2021,24,F,5410540.728384065
2021,24,M,7310348.278102351
2021,25,F,5708542.437760386
2021,25,M,7066958.592522321
2021,26,F,5922212.363823182
2021,26,M,6495898.479789969
2021,27,F,5892763.454756544
2021,27,M,6455391.896076373
2021,28,F,5759976.772831187
2021,28,M,6496071.407731159
2021,29,F,6029144.973996483
2021,29,M,6421729.677355012
2021,30,F,6000528.8666366795
2021,30,M,6608018.180312081
2021,31,F,6295890.332882035
2021,31,M,6852485.060684362
2021,32,F,6629214.137867582
2021,32,M,6567144.797698703
2021,33,F,6324262.410523695
2021,33,M,6867836.573523544
2021,34,F,6373250.669969457
2021,34,M,6985536.687454707
2021,35,F,6811377.065275538
2021,35,M,7290881.37962966
2021,36,F,6602056.532216279
2021,36,M,7215435.095433612
2021,37,F,6889048.344320368
2021,37,M,7303309.598240358
2021,38,F,7116984.909958197
2021,38,M,7456006.220069588
2021,39,F,7718734.032558087
2021,39,M,7239284.330134212
2021,40,F,7034676.652201409
2021,40,M,6726925.460840647
2021,41,F,7033422.693292408
2021,41,M,6758263.824147372
2021,42,F,7061643.98605365
2021,42,M,6056723.53413661
2021,43,F,7266178.76077755
2021,43,M,6062834.465526596
2021,44,F,7538364.855963272
2021,44,M,5938504.511910136
2021,45,F,7270353.129215468
2021,45,M,5684451.579951568
2021,46,F,6872328.375615975
2021,46,M,5148981.288238898
2021,47,F,7561260.657896741
2021,47,M,5505803.400578331
2021,48,F,7138804.125594388
2021,48,M,5104621.936606769
2021,49,F,7734923.012651819
2021,49,M,5283328.631326599
2021,50,F,7288485.558728912
2021,50,M,5539262.625530458
2021,51,F,7590206.899487493
2021,51,M,5369832.221709084
2021,52,F,7446022.463603644
2021,52,M,4972649.53849133
2021,53,F,7186845.415378773
2021,53,M,4673451.4744498925
2021,54,F,7275859.322324967
2021,54,M,5060594.65842566
2021,55,F,7465005.21426502
2021,55,M,5037901.30385436
2021,56,F,7746481.387351183
2021,56,M,5581865.919332729
2021,57,F,8508518.030206915
2021,57,M,5452422.800485733
2021,58,F,8352729.854198165
2021,58,M,5773291.383101123
2021,59,F,7959221.679914774
2021,59,M,5284445.144630374
2021,60,F,7760998.241490028
2021,60,M,5223522.365448351
2021,61,F,7291092.829091274
2021,61,M,4997484.707036649
2021,62,F,7613635.439013444
2021,62,M,4933395.60695403
2021,63,F,7810950.545110228
2021,63,M,4463588.83806506
2021,64,F,7017073.233189515
2021,64,M,4549094.54254263
2021,65,F,6881460.12133794
2021,65,M,4193160.1148875416
2021,66,F,6934694.747125488
2021,66,M,4157959.7888600444
2021,67,F,6828888.058093652
2021,67,M,4472718.769050496
2021,68,F,6025783.253312464
2021,68,M,3694788.2997933826
2021,69,F,5964769.58263081
2021,69,M,3708931.010489984
2021,70,F,5701368.714473065
2021,70,M,3462536.454473659
2021,71,F,5773137.879378299
2021,71,M,3655419.547589338
2021,72,F,5441689.130640997
2021,72,M,3440688.2079708413
2021,73,F,5521673.844219551
2021,73,M,3322331.0266076303
2021,74,F,5066560.604665803
2021,74,M,3447343.886525248
2021,75,F,4493268.86338731
2021,75,M,2895645.852696863
2021,76,F,3787890.2286595213
2021,76,M,2720472.5773038855
2021,77,F,3811572.9951036866
2021,77,M,2689317.546276427
2021,78,F,3701192.7488561464
2021,78,M,2661976.179778675
2021,79,F,3278347.1093339995
2021,79,M,2307469.232158226
2021,80,F,3123534.563789469
2021,80,M,1575527.0082056422
2021,81,F,2707171.6895208783
2021,81,M,1592951.152532442
2021,82,F,2631541.331949143
2021,82,M,1610638.7206284162
2021,83,F,2466229.559043872
2021,83,M,1287057.2267557401
2021,84,F,2114192.956687801
2021,84,M,997785.5268839158
2021,85,F,2095543.3885373874
2021,85,M,919619.7250669989
2021,86,F,1746351.7966503305
2021,86,M,901316.4529297394
2021,87,F,1686600.8522390684
2021,87,M,887672.5754754128
2021,88,F,1609995.1577397266
2021,88,M,733890.4176516612
2021,89,F,1345560.9049516458
2021,89,M,583175.9827379334
2021,90,F,1318115.5473362603
2021,90,M,485321.618488693
2021,91,F,1104756.351608405
2021,91,M,469079.0367947341
2021,92,F,999852.8996582917
2021,92,M,333373.6074352397
2021,93,F,795112.052521425
2021,93,M,259262.60842874504
2021,94,F,768810.6765677697
2021,94,M,207136.4608803951
2021,95,F,518201.8334473807
2021,95,M,162015.1345652188
2021,96,F,247964.84957591162
2021,96,M,74215.13689152108
2021,97,F,382841.7156742672
2021,97,M,74365.75857081535
2021,98,F,233898.02222200285
2021,98,M,52558.197041906315
2021,99,F,212834.0940901701
2021,99,M,13631.484237282806
2021,100,F,232552.51312963964
2021,100,M,20308.710837156745
2021,101,F,108930.12426352825
2021,101,M,26292.7302575688
2021,102,F,147542.69864356262
2021,102,M,13553.45781210814
2021,103,F,44610.001275547984
2021,103,M,4444.079363320442
2021,104,F,24225.501089088968
2021,104,M,4809.569850993974
2021,105,F,25315.20831295764
2021,105,M,0.0
2021,106,F,20169.14737061119
2021,106,M,0.0
2021,107,F,4959.810874729326
2021,107,M,0.0
2021,108,F,14622.013243764213
2021,108,M,0.0
2021,109,F,0.0
2021,109,M,0.0
2021,110,F,8542.560959299743
2021,110,M,0.0
2022,0,F,0.0
2022,0,M,0.0
2022,1,F,0.0
2022,1,M,0.0
2022,2,F,0.0
2022,2,M,0.0
2022,3,F,2540876.202899299
2022,3,M,4618269.383122566
2022,4,F,1608785.426297033
2022,4,M,3420130.7774782116
2022,5,F,2162302.541365167
2022,5,M,3220704.0304465336
2022,6,F,2207948.6482903915
2022,6,M,3754339.8826671494
2022,7,F,2692312.2374691344
2022,7,M,3788287.396445001
2022,8,F,2870411.7387670204
2022,8,M,5046654.954500992
2022,9,F,3656788.1077152393
2022,9,M,5232875.821678707
2022,10,F,3679048.5444757245
2022,10,M,6140688.1001817705
2022,11,F,4052345.930242939
2022,11,M,6011349.438590577
2022,12,F,4355744.397413714
2022,12,M,6595311.470282418
2022,13,F,4499000.697213606
2022,13,M,7218907.641404576
2022,14,F,5562041.688112651
2022,14,M,7055983.05468895
2022,15,F,5251288.538444693
2022,15,M,7188535.079489403
2022,16,F,5293636.709971752
2022,16,M,7264208.438563092
2022,17,F,5060720.111212031
2022,17,M,7558932.249962312
2022,18,F,5321287.192861119
2022,18,M,7023500.793776006
2022,19,F,5163256.057520834
2022,19,M,7083204.086742615
2022,20,F,5345890.579032952
2022,20,M,7106494.441466601
2022,21,F,5549269.47500845
2022,21,M,7344445.41336894
2022,22,F,5964797.167822464
2022,22,M,7171191.704370299
2022,23,F,5817803.972410859
2022,23,M,7227195.493160864
2022,24,F,5727132.171117861
2022,24,M,7247371.174627097
2022,25,F,5461406.2754741125
2022,25,M,7176222.432674778
2022,26,F,5578734.885119497
2022,26,M,7006167.9050873
2022,27,F,5918202.983963041
2022,27,M,6474444.882149589
2022,28,F,6000576.480430541
2022,28,M,6414207.8919365695
2022,29,F,5674924.904319797
2022,29,M,6417238.464244594
2022,30,F,6051566.848746853
2022,30,M,6315539.443614343
2022,31,F,6105209.51224269
2022,31,M,6579649.983022266
2022,32,F,6312056.20843262
2022,32,M,6753005.094812007
2022,33,F,6680611.932082223
2022,33,M,6590000.718548862
2022,34,F,6302143.247958123
2022,34,M,6896716.285454335
2022,35,F,6274099.913499925
2022,35,M,6975030.588936743
2022,36,F,6791061.561382284
2022,36,M,7273205.695823734
2022,37,F,6656208.87911348
2022,37,M,7190672.588800559
2022,38,F,6998468.397151194
2022,38,M,7147159.02883851
2022,39,F,7049515.52005045
2022,39,M,7350779.1463514
2022,40,F,7802757.032846468
2022,40,M,7280744.835046321
2022,41,F,7164623.619431623
2022,41,M,6728539.089152244
2022,42,F,7126269.581097218
2022,42,M,6705211.785750256
2022,43,F,7117093.129931801
2022,43,M,6112237.000762169
2022,44,F,7276728.962410091
2022,44,M,6151311.523589715
2022,45,F,7650159.660027939
2022,45,M,5922594.33842097
2022,46,F,7431776.402025885
2022,46,M,5726150.488753016
2022,47,F,7108692.905035433
2022,47,M,5251527.454059744
2022,48,F,7729194.142659169
2022,48,M,5542054.368524015
2022,49,F,7166610.580319467
2022,49,M,5203290.069906779
2022,50,F,7847131.044575453
2022,50,M,5410554.584607059
2022,51,F,7479103.676932695
2022,51,M,5673256.793560052
2022,52,F,7688007.771423618
2022,52,M,5507159.673926976
2022,53,F,7709334.306149316
2022,53,M,5121057.001293837
2022,54,F,7348759.426099221
2022,54,M,4777493.364814167
2022,55,F,7477032.204288678
2022,55,M,5173201.046944805
2022,56,F,7552018.904188533
2022,56,M,5190978.255802767
2022,57,F,7873882.933779201
2022,57,M,5782682.805677897
2022,58,F,8645510.30915334
2022,58,M,5550860.267928416
2022,59,F,8335073.9865000835
2022,59,M,5852012.963882704
2022,60,F,8036350.479383506
2022,60,M,5397018.699801961
2022,61,F,7797979.281541036
2022,61,M,5289674.476146592
2022,62,F,7212114.1853779135
2022,62,M,5109064.987662561
2022,63,F,7618806.917946356
2022,63,M,5100684.2840476725
2022,64,F,7778470.308800424
2022,64,M,4639036.866815809
2022,65,F,6970007.944844644
2022,65,M,4669431.128472623
2022,66,F,6769037.163317047
2022,66,M,4345504.195841106
2022,67,F,6973781.450289226
2022,67,M,4275566.856694798
2022,68,F,6722461.452023102
2022,68,M,4605148.956965969
2022,69,F,6040393.778087578
2022,69,M,3720642.6634797202
2022,70,F,5901725.17480453
2022,70,M,3754184.7323782677
2022,71,F,5689238.644887509
2022,71,M,3567566.535974225
2022,72,F,5804843.842876212
2022,72,M,3750947.576441241
2022,73,F,5390823.046930712
2022,73,M,3502728.8731921194
2022,74,F,5359366.745321128
2022,74,M,3342233.8796697636
2022,75,F,4931262.290087902
2022,75,M,3442936.087128468
2022,76,F,4410820.2552510165
2022,76,M,2876242.6572935595
2022,77,F,3731338.163993574
2022,77,M,2722942.889941921
2022,78,F,3736116.030349045
2022,78,M,2583333.634984906
2022,79,F,3591715.400144091
2022,79,M,2677710.138901668
2022,80,F,3240234.5084459595
2022,80,M,2235875.320895741
2022,81,F,3049043.1868491927
2022,81,M,1520205.221001873
2022,82,F,2580412.012132309
2022,82,M,1514778.0168845784
2022,83,F,2504927.2597192535
2022,83,M,1538643.463562374
2022,84,F,2369206.539781163
2022,84,M,1287210.9480873155
2022,85,F,1962362.855262303
2022,85,M,989707.8682345141
2022,86,F,2005330.8176631036
2022,86,M,885420.356376677
2022,87,F,1698802.926310479
2022,87,M,882732.6529621951
2022,88,F,1624727.7887322842
2022,88,M,765718.4184880775
2022,89,F,1489878.1924081815
2022,89,M,706394.6530175859
2022,90,F,1166733.2216321435
2022,90,M,547025.9517167272
2022,91,F,1135689.363334642
2022,91,M,433131.0814705597
2022,92,F,989983.8410304128
2022,92,M,462440.9981237064
2022,93,F,847781.5853766166
2022,93,M,251602.96482980423
2022,94,F,757822.5061226987
2022,94,M,186913.40157620475
2022,95,F,576049.7553570401
2022,95,M,161377.48106694935
2022,96,F,383421.19405660924
2022,96,M,144264.81389798966
2022,97,F,225469.28995422725
2022,97,M,57896.593330427466
2022,98,F,341223.32987799594
2022,98,M,44969.647833073854
2022,99,F,200599.40377155118
2022,99,M,35365.909694796894
2022,100,F,255451.13305552726
2022,100,M,39344.51446712667
2022,101,F,170131.75795398903
2022,101,M,12231.929266646668
2022,102,F,93430.18470122668
2022,102,M,20967.83214351564
2022,103,F,88045.74105024741
2022,103,M,4208.935733852346
2022,104,F,35089.81690858035
2022,104,M,0.0
2022,105,F,15966.030839725434
2022,105,M,5778.428230937517
2022,106,F,25519.895587990253
2022,106,M,0.0
2022,107,F,9857.742907130787
2022,107,M,0.0
2022,108,F,0.0
2022,108,M,0.0
2022,109,F,8651.12709056841
2022,109,M,0.0
2022,110,F,0.0
2022,110,M,0.0
2023,0,F,0.0
2023,0,M,0.0
2023,1,F,0.0
2023,1,M,0.0
2023,2,F,0.0
2023,2,M,0.0
2023,3,F,2405022.0970361577
2023,3,M,5030890.732456296
2023,4,F,1839448.0208182258
2023,4,M,2784078.883300002
2023,5,F,1802831.1097791307
2023,5,M,3051781.5022360915
2023,6,F,2327024.0090174195
2023,6,M,3390603.070404712
2023,7,F,2507105.7611889406
2023,7,M,3860246.753542816
2023,8,F,2946718.6643444565
2023,8,M,3882391.982531701
2023,9,F,3141142.410567102
2023,9,M,5095908.211234907
2023,10,F,3773294.13239195
2023,10,M,5196895.2466757875
2023,11,F,3774828.2208342236
2023,11,M,6126697.301765842
2023,12,F,4130211.8209491833
2023,12,M,6092618.00496473
2023,13,F,4384290.371283384
2023,13,M,6650563.136631916
2023,14,F,4529354.252211877
2023,14,M,7223917.742980459
2023,15,F,5608354.824802337
2023,15,M,7016345.78043439
2023,16,F,5192189.302114618
2023,16,M,7124556.010534202
2023,17,F,5301946.487135599
2023,17,M,7331503.110871256
2023,18,F,5140482.462598145
2023,18,M,7446510.328263775
2023,19,F,5374969.290264042
2023,19,M,7024507.886513069
2023,20,F,5140086.459466269
2023,20,M,6983325.649675731
2023,21,F,5285895.555298574
2023,21,M,7092583.577614569
2023,22,F,5443857.334724928
2023,22,M,7102769.233030293
2023,23,F,5798637.267089778
2023,23,M,6945954.587849864
2023,24,F,5717038.509139985
2023,24,M,7054394.728419259
2023,25,F,5697365.8946671635
2023,25,M,7098032.7378314985
2023,26,F,5442242.62327451
2023,26,M,6923039.548049355
2023,27,F,5513372.287321123
2023,27,M,6630252.121803438
2023,28,F,5912171.631195239
2023,28,M,6272453.640518425
2023,29,F,5874606.345190441
2023,29,M,6162767.5070540905
2023,30,F,5663296.934103682
2023,30,M,6212359.876814339
2023,31,F,6109678.858736045
2023,31,M,6113424.976132012
2023,32,F,6048962.180809007
2023,32,M,6468994.266641622
2023,33,F,6238506.494243913
2023,33,M,6677292.486536623
2023,34,F,6569237.667242007
2023,34,M,6494389.343357317
2023,35,F,6292869.842462016
2023,35,M,6841936.223594237
2023,36,F,6214859.567489194
2023,36,M,6908199.488457292
2023,37,F,6772599.024947505
2023,37,M,7212155.525878604
2023,38,F,6768438.973294457
2023,38,M,7020005.787548902
2023,39,F,6971977.446599585
2023,39,M,7220362.710061653
2023,40,F,7175856.924778923
2023,40,M,7252125.270303083
2023,41,F,7787701.52431795
2023,41,M,7266158.139306342
2023,42,F,7267681.609479993
2023,42,M,6798872.246558415
2023,43,F,7183974.446684362
2023,43,M,6795802.103958904
2023,44,F,7066039.552530241
2023,44,M,6216663.046960825
2023,45,F,7261071.639299736
2023,45,M,6152772.360437188
2023,46,F,7651401.123208622
2023,46,M,5933934.796483018
2023,47,F,7623020.798998341
2023,47,M,5777975.083243037
2023,48,F,7194258.336538825
2023,48,M,5330083.3721859595
2023,49,F,7919564.278529644
2023,49,M,5744053.707530592
2023,50,F,7298487.013131122
2023,50,M,5226854.417619061
2023,51,F,7951595.62295485
2023,51,M,5581735.796459793
2023,52,F,7543093.09815514
2023,52,M,5852239.758341062
2023,53,F,7805866.8670081915
2023,53,M,5620912.347651617
2023,54,F,7942528.379044257
2023,54,M,5239570.226432027
2023,55,F,7540270.448972224
2023,55,M,4879774.445483501
2023,56,F,7657191.750888451
2023,56,M,5322939.358373136
2023,57,F,7727420.574037969
2023,57,M,5294490.950121039
2023,58,F,7992455.642846004
2023,58,M,5953731.992474642
2023,59,F,8711183.84245926
2023,59,M,5598844.967753777
2023,60,F,8313294.007578139
2023,60,M,6075862.597064752
2023,61,F,8034110.475018756
2023,61,M,5446118.233625378
2023,62,F,7536117.185314086
2023,62,M,5389759.376778413
2023,63,F,7248053.199043571
