year,sex,age,fam_history,abx_exposure,n_asthma,n_no_asthma
2003,1,104,1,2,0,0
2003,1,104,1,3,0,0
2003,1,105,0,0,0,0
2003,1,105,0,1,0,0
2003,1,105,0,2,0,0
2003,1,105,0,3,0,0
2003,1,105,1,0,0,0
2003,1,105,1,1,0,0
2003,1,105,1,2,0,0
2003,1,105,1,3,0,0
2003,1,106,0,0,0,0
2003,1,106,0,1,0,0
2003,1,106,0,2,0,0
2003,1,106,0,3,0,0
2003,1,106,1,0,0,0
2003,1,106,1,1,0,0
2003,1,106,1,2,0,0
2003,1,106,1,3,0,0
2003,1,107,0,0,0,0
2003,1,107,0,1,0,0
2003,1,107,0,2,0,0
2003,1,107,0,3,0,0
2003,1,107,1,0,0,0
2003,1,107,1,1,0,0
2003,1,107,1,2,0,0
2003,1,107,1,3,0,0
2003,1,108,0,0,0,0
2003,1,108,0,1,0,0
2003,1,108,0,2,0,0
2003,1,108,0,3,0,0
2003,1,108,1,0,0,0
2003,1,108,1,1,0,0
2003,1,108,1,2,0,0
2003,1,108,1,3,0,0
2003,1,109,0,0,0,0
2003,1,109,0,1,0,0
2003,1,109,0,2,0,0
2003,1,109,0,3,0,0
2003,1,109,1,0,0,0
2003,1,109,1,1,0,0
2003,1,109,1,2,0,0
2003,1,109,1,3,0,0
2003,1,110,0,0,0,0
2003,1,110,0,1,0,0
2003,1,110,0,2,0,0
2003,1,110,0,3,0,0
2003,1,110,1,0,0,0
2003,1,110,1,1,0,0
2003,1,110,1,2,0,0
2003,1,110,1,3,0,0
2003,1,111,0,0,0,0
2003,1,111,0,1,0,0
2003,1,111,0,2,0,0
2003,1,111,0,3,0,0
2003,1,111,1,0,0,0
2003,1,111,1,1,0,0
2003,1,111,1,2,0,0
2003,1,111,1,3,0,0
2004,0,0,0,0,0,1820
2004,0,0,0,1,0,1186
2004,0,0,0,2,0,408
2004,0,0,0,3,0,86
2004,0,0,1,0,0,808
2004,0,0,1,1,0,502
2004,0,0,1,2,0,174
2004,0,0,1,3,0,36
2004,0,1,0,0,0,1831
2004,0,1,0,1,0,1227
2004,0,1,0,2,0,461
2004,0,1,0,3,0,88
2004,0,1,1,0,0,737
2004,0,1,1,1,0,471
2004,0,1,1,2,0,168
2004,0,1,1,3,0,36
2004,0,2,0,0,0,1726
2004,0,2,0,1,0,1240
2004,0,2,0,2,0,492
2004,0,2,0,3,0,104
2004,0,2,1,0,0,690
2004,0,2,1,1,0,553
2004,0,2,1,2,0,170
2004,0,2,1,3,0,49
2004,0,3,0,0,29,1666
2004,0,3,0,1,71,1120
2004,0,3,0,2,25,494
2004,0,3,0,3,6,144
2004,0,3,1,0,17,655
2004,0,3,1,1,28,503
2004,0,3,1,2,14,179
2004,0,3,1,3,2,33
2004,0,4,0,0,28,1588
2004,0,4,0,1,47,1247
2004,0,4,0,2,19,473
2004,0,4,0,3,2,132
2004,0,4,1,0,20,660
2004,0,4,1,1,37,515
2004,0,4,1,2,9,201
2004,0,4,1,3,2,50
2004,0,5,0,0,21,1573
2004,0,5,0,1,28,1182
2004,0,5,0,2,10,516
2004,0,5,0,3,5,123
2004,0,5,1,0,32,595
2004,0,5,1,1,23,498
2004,0,5,1,2,15,178
2004,0,5,1,3,2,51
2004,0,6,0,0,12,1656
2004,0,6,0,1,26,1247
2004,0,6,0,2,7,522
2004,0,6,0,3,2,124
2004,0,6,1,0,18,676
2004,0,6,1,1,10,454
2004,0,6,1,2,8,201
2004,0,6,1,3,1,56
2004,0,7,0,0,13,1596
2004,0,7,0,1,8,1269
2004,0,7,0,2,6,533
2004,0,7,0,3,2,137
2004,0,7,1,0,24,659
2004,0,7,1,1,11,499
2004,0,7,1,2,2,211
2004,0,7,1,3,1,60
2004,0,8,0,0,21,1725
2004,0,8,0,1,11,1346
2004,0,8,0,2,0,595
2004,0,8,0,3,3,149
2004,0,8,1,0,11,658
2004,0,8,1,1,16,485
2004,0,8,1,2,8,229
2004,0,8,1,3,1,59
2004,0,9,0,0,20,1770
2004,0,9,0,1,15,1386
2004,0,9,0,2,6,581
2004,0,9,0,3,3,141
2004,0,9,1,0,8,688
2004,0,9,1,1,9,553
2004,0,9,1,2,4,217
2004,0,9,1,3,2,70
2004,0,10,0,0,9,1768
2004,0,10,0,1,10,1459
2004,0,10,0,2,5,545
2004,0,10,0,3,1,176
2004,0,10,1,0,8,641
2004,0,10,1,1,11,519
2004,0,10,1,2,4,234
2004,0,10,1,3,2,50
2004,0,11,0,0,14,1831
2004,0,11,0,1,13,1433
2004,0,11,0,2,3,574
2004,0,11,0,3,1,151
2004,0,11,1,0,9,668
2004,0,11,1,1,13,502
2004,0,11,1,2,0,235
2004,0,11,1,3,1,46
2004,0,12,0,0,8,1743
2004,0,12,0,1,9,1479
2004,0,12,0,2,3,634
2004,0,12,0,3,3,169
2004,0,12,1,0,9,649
2004,0,12,1,1,6,575
2004,0,12,1,2,6,225
2004,0,12,1,3,1,59
2004,0,13,0,0,4,1831
2004,0,13,0,1,6,1513
2004,0,13,0,2,4,639
2004,0,13,0,3,0,171
2004,0,13,1,0,5,654
2004,0,13,1,1,4,569
2004,0,13,1,2,3,196
2004,0,13,1,3,0,62
2004,0,14,0,0,9,1819
2004,0,14,0,1,10,1533
2004,0,14,0,2,5,600
2004,0,14,0,3,1,176
2004,0,14,1,0,7,654
2004,0,14,1,1,5,555
2004,0,14,1,2,0,212
2004,0,14,1,3,0,65
2004,0,15,0,0,5,1772
2004,0,15,0,1,5,1446
2004,0,15,0,2,2,589
2004,0,15,0,3,1,164
2004,0,15,1,0,3,598
2004,0,15,1,1,3,521
2004,0,15,1,2,2,207
2004,0,15,1,3,0,51
2004,0,16,0,0,12,1774
2004,0,16,0,1,4,1403
2004,0,16,0,2,4,607
2004,0,16,0,3,1,165
2004,0,16,1,0,3,585
2004,0,16,1,1,2,529
2004,0,16,1,2,2,184
2004,0,16,1,3,0,42
2004,0,17,0,0,6,1711
2004,0,17,0,1,6,1382
2004,0,17,0,2,4,593
2004,0,17,0,3,1,179
2004,0,17,1,0,3,590
2004,0,17,1,1,4,508
2004,0,17,1,2,5,206
2004,0,17,1,3,1,72
2004,0,18,0,0,11,1750
2004,0,18,0,1,4,1432
2004,0,18,0,2,2,615
2004,0,18,0,3,1,163
2004,0,18,1,0,2,678
2004,0,18,1,1,4,487
2004,0,18,1,2,0,200
2004,0,18,1,3,2,52
2004,0,19,0,0,10,1817
2004,0,19,0,1,4,1444
2004,0,19,0,2,3,582
2004,0,19,0,3,0,171
2004,0,19,1,0,9,595
2004,0,19,1,1,3,545
2004,0,19,1,2,2,225
2004,0,19,1,3,1,58
2004,0,20,0,0,12,1834
2004,0,20,0,1,5,1422
2004,0,20,0,2,0,595
2004,0,20,0,3,0,164
2004,0,20,1,0,9,661
2004,0,20,1,1,2,544
2004,0,20,1,2,2,189
2004,0,20,1,3,0,53
2004,0,21,0,0,8,1862
2004,0,21,0,1,5,1518
2004,0,21,0,2,4,560
2004,0,21,0,3,2,174
2004,0,21,1,0,3,694
2004,0,21,1,1,6,502
2004,0,21,1,2,3,224
2004,0,21,1,3,0,55
2004,0,22,0,0,8,1806
2004,0,22,0,1,7,1470
2004,0,22,0,2,1,604
2004,0,22,0,3,1,144
2004,0,22,1,0,11,647
2004,0,22,1,1,10,545
2004,0,22,1,2,0,208
2004,0,22,1,3,0,58
2004,0,23,0,0,11,1842
2004,0,23,0,1,6,1479
2004,0,23,0,2,5,658
2004,0,23,0,3,1,163
2004,0,23,1,0,8,655
2004,0,23,1,1,6,524
2004,0,23,1,2,3,226
2004,0,23,1,3,0,77
2004,0,24,0,0,7,1870
2004,0,24,0,1,10,1408
2004,0,24,0,2,3,624
2004,0,24,0,3,2,156
2004,0,24,1,0,7,676
2004,0,24,1,1,1,530
2004,0,24,1,2,3,209
2004,0,24,1,3,1,44
2004,0,25,0,0,6,1785
2004,0,25,0,1,9,1486
2004,0,25,0,2,4,612
2004,0,25,0,3,0,165
2004,0,25,1,0,5,661
2004,0,25,1,1,6,533
2004,0,25,1,2,2,231
2004,0,25,1,3,1,52
2004,0,26,0,0,4,1754
2004,0,26,0,1,7,1509
2004,0,26,0,2,5,571
2004,0,26,0,3,0,151
2004,0,26,1,0,9,680
2004,0,26,1,1,6,520
2004,0,26,1,2,3,214
2004,0,26,1,3,1,51
2004,0,27,0,0,9,1813
2004,0,27,0,1,7,1495
2004,0,27,0,2,2,563
2004,0,27,0,3,1,140
2004,0,27,1,0,5,636
2004,0,27,1,1,4,508
2004,0,27,1,2,3,206
2004,0,27,1,3,0,62
2004,0,28,0,0,12,1809
2004,0,28,0,1,8,1536
2004,0,28,0,2,1,616
2004,0,28,0,3,1,167
2004,0,28,1,0,4,715
2004,0,28,1,1,4,522
2004,0,28,1,2,0,207
2004,0,28,1,3,0,66
2004,0,29,0,0,10,1846
2004,0,29,0,1,7,1483
2004,0,29,0,2,0,660
2004,0,29,0,3,0,185
2004,0,29,1,0,6,673
2004,0,29,1,1,4,532
2004,0,29,1,2,4,217
2004,0,29,1,3,1,67
2004,0,30,0,0,11,1763
2004,0,30,0,1,8,1514
2004,0,30,0,2,7,606
2004,0,30,0,3,1,160
2004,0,30,1,0,8,686
2004,0,30,1,1,5,530
2004,0,30,1,2,4,249
2004,0,30,1,3,2,58
2004,0,31,0,0,9,1835
2004,0,31,0,1,11,1470
2004,0,31,0,2,4,643
2004,0,31,0,3,1,158
2004,0,31,1,0,4,648
2004,0,31,1,1,4,564
2004,0,31,1,2,4,254
2004,0,31,1,3,1,66
2004,0,32,0,0,8,1932
2004,0,32,0,1,10,1585
2004,0,32,0,2,3,641
2004,0,32,0,3,0,184
2004,0,32,1,0,8,700
2004,0,32,1,1,3,585
2004,0,32,1,2,1,221
2004,0,32,1,3,0,48
2004,0,33,0,0,12,1939
2004,0,33,0,1,4,1649
2004,0,33,0,2,1,687
2004,0,33,0,3,2,179
2004,0,33,1,0,10,764
2004,0,33,1,1,5,594
2004,0,33,1,2,4,286
2004,0,33,1,3,0,66
2004,0,34,0,0,12,2005
2004,0,34,0,1,8,1649
2004,0,34,0,2,4,657
2004,0,34,0,3,2,212
2004,0,34,1,0,8,747
2004,0,34,1,1,6,614
2004,0,34,1,2,5,267
2004,0,34,1,3,1,64
2004,0,35,0,0,8,2075
2004,0,35,0,1,7,1660
2004,0,35,0,2,6,619
2004,0,35,0,3,0,199
2004,0,35,1,0,5,779
2004,0,35,1,1,5,621
2004,0,35,1,2,3,258
2004,0,35,1,3,0,59
2004,0,36,0,0,9,1986
2004,0,36,0,1,9,1645
2004,0,36,0,2,4,674
2004,0,36,0,3,1,165
2004,0,36,1,0,11,790
2004,0,36,1,1,9,627
2004,0,36,1,2,2,252
2004,0,36,1,3,1,89
2004,0,37,0,0,6,2019
2004,0,37,0,1,9,1646
2004,0,37,0,2,3,691
2004,0,37,0,3,2,168
2004,0,37,1,0,6,755
2004,0,37,1,1,7,654
2004,0,37,1,2,4,282
2004,0,37,1,3,0,76
2004,0,38,0,0,6,2138
2004,0,38,0,1,7,1800
2004,0,38,0,2,3,717
2004,0,38,0,3,1,211
2004,0,38,1,0,12,840
2004,0,38,1,1,9,662
2004,0,38,1,2,3,300
2004,0,38,1,3,0,64
2004,0,39,0,0,10,2341
2004,0,39,0,1,12,2003
2004,0,39,0,2,5,823
2004,0,39,0,3,1,227
2004,0,39,1,0,8,910
2004,0,39,1,1,10,728
2004,0,39,1,2,2,291
2004,0,39,1,3,2,93
2004,0,40,0,0,16,2480
2004,0,40,0,1,10,1981
2004,0,40,0,2,4,779
2004,0,40,0,3,0,247
2004,0,40,1,0,11,932
2004,0,40,1,1,3,769
2004,0,40,1,2,4,325
2004,0,40,1,3,1,90
2004,0,41,0,0,10,2499
2004,0,41,0,1,12,1982
2004,0,41,0,2,4,864
2004,0,41,0,3,0,234
2004,0,41,1,0,17,944
2004,0,41,1,1,5,744
2004,0,41,1,2,2,317
2004,0,41,1,3,0,85
2004,0,42,0,0,15,2491
2004,0,42,0,1,10,1970
2004,0,42,0,2,3,784
2004,0,42,0,3,1,201
2004,0,42,1,0,10,930
2004,0,42,1,1,6,770
2004,0,42,1,2,3,329
2004,0,42,1,3,3,85
2004,0,43,0,0,12,2497
2004,0,43,0,1,14,1994
2004,0,43,0,2,3,828
2004,0,43,0,3,1,226
2004,0,43,1,0,5,935
2004,0,43,1,1,8,737
2004,0,43,1,2,1,292
2004,0,43,1,3,1,83
2004,0,44,0,0,10,2375
2004,0,44,0,1,10,2013
2004,0,44,0,2,6,794
2004,0,44,0,3,0,234
2004,0,44,1,0,16,894
2004,0,44,1,1,9,723
2004,0,44,1,2,5,280
2004,0,44,1,3,1,84
2004,0,45,0,0,7,2355
2004,0,45,0,1,9,1986
2004,0,45,0,2,4,762
2004,0,45,0,3,0,198
2004,0,45,1,0,13,877
2004,0,45,1,1,12,766
2004,0,45,1,2,2,281
2004,0,45,1,3,1,72
2004,0,46,0,0,13,2417
2004,0,46,0,1,13,1869
2004,0,46,0,2,5,769
2004,0,46,0,3,0,199
2004,0,46,1,0,7,887
2004,0,46,1,1,3,754
2004,0,46,1,2,2,327
2004,0,46,1,3,1,103
2004,0,47,0,0,11,2255
2004,0,47,0,1,15,1966
2004,0,47,0,2,3,749
2004,0,47,0,3,0,212
2004,0,47,1,0,11,837
2004,0,47,1,1,7,765
2004,0,47,1,2,3,282
2004,0,47,1,3,1,95
2004,0,48,0,0,12,2274
2004,0,48,0,1,4,1747
2004,0,48,0,2,2,784
2004,0,48,0,3,0,198
2004,0,48,1,0,15,802
2004,0,48,1,1,14,697
2004,0,48,1,2,6,341
2004,0,48,1,3,1,86
2004,0,49,0,0,18,2229
2004,0,49,0,1,3,1895
2004,0,49,0,2,2,728
2004,0,49,0,3,3,182
2004,0,49,1,0,9,882
2004,0,49,1,1,6,704
2004,0,49,1,2,3,287
2004,0,49,1,3,0,73
2004,0,50,0,0,12,2193
2004,0,50,0,1,7,1717
2004,0,50,0,2,2,719
2004,0,50,0,3,3,209
2004,0,50,1,0,7,822
2004,0,50,1,1,6,653
2004,0,50,1,2,3,315
2004,0,50,1,3,0,70
2004,0,51,0,0,13,2125
2004,0,51,0,1,12,1753
2004,0,51,0,2,5,663
2004,0,51,0,3,1,200
2004,0,51,1,0,10,820
2004,0,51,1,1,8,656
2004,0,51,1,2,3,240
2004,0,51,1,3,3,58
2004,0,52,0,0,8,2023
2004,0,52,0,1,12,1558
2004,0,52,0,2,2,666
2004,0,52,0,3,0,186
2004,0,52,1,0,10,725
2004,0,52,1,1,7,646
2004,0,52,1,2,2,265
2004,0,52,1,3,1,73
2004,0,53,0,0,7,1987
2004,0,53,0,1,6,1630
2004,0,53,0,2,2,677
2004,0,53,0,3,0,176
2004,0,53,1,0,10,793
2004,0,53,1,1,11,565
2004,0,53,1,2,5,252
2004,0,53,1,3,0,72
2004,0,54,0,0,6,1921
2004,0,54,0,1,8,1550
2004,0,54,0,2,2,637
2004,0,54,0,3,1,182
2004,0,54,1,0,3,751
2004,0,54,1,1,4,570
2004,0,54,1,2,5,276
2004,0,54,1,3,2,78
2004,0,55,0,0,16,1962
2004,0,55,0,1,6,1503
2004,0,55,0,2,6,652
2004,0,55,0,3,0,174
2004,0,55,1,0,6,716
2004,0,55,1,1,10,571
2004,0,55,1,2,8,261
2004,0,55,1,3,0,77
2004,0,56,0,0,11,1822
2004,0,56,0,1,11,1654
2004,0,56,0,2,3,628
2004,0,56,0,3,2,160
2004,0,56,1,0,11,716
2004,0,56,1,1,3,595
2004,0,56,1,2,2,222
2004,0,56,1,3,0,47
2004,0,57,0,0,8,1922
2004,0,57,0,1,12,1525
2004,0,57,0,2,1,654
2004,0,57,0,3,1,167
2004,0,57,1,0,6,681
2004,0,57,1,1,9,557
2004,0,57,1,2,3,194
2004,0,57,1,3,1,56
2004,0,58,0,0,6,1614
2004,0,58,0,1,10,1304
2004,0,58,0,2,5,510
2004,0,58,0,3,0,144
2004,0,58,1,0,6,638
2004,0,58,1,1,7,514
2004,0,58,1,2,3,208
2004,0,58,1,3,0,57
2004,0,59,0,0,4,1473
2004,0,59,0,1,7,1228
2004,0,59,0,2,2,443
2004,0,59,0,3,0,134
2004,0,59,1,0,7,599
2004,0,59,1,1,6,483
2004,0,59,1,2,3,212
2004,0,59,1,3,1,59
2004,0,60,0,0,7,1448
2004,0,60,0,1,8,1167
2004,0,60,0,2,2,503
2004,0,60,0,3,0,140
2004,0,60,1,0,4,553
2004,0,60,1,1,6,448
2004,0,60,1,2,0,192
2004,0,60,1,3,3,45
2004,0,61,0,0,8,1436
2004,0,61,0,1,4,1167
2004,0,61,0,2,2,476
2004,0,61,0,3,1,118
2004,0,61,1,0,3,523
2004,0,61,1,1,6,410
2004,0,61,1,2,1,165
2004,0,61,1,3,0,58
2004,0,62,0,0,9,1322
2004,0,62,0,1,3,1113
2004,0,62,0,2,3,429
2004,0,62,0,3,1,128
2004,0,62,1,0,11,473
2004,0,62,1,1,6,367
2004,0,62,1,2,1,178
2004,0,62,1,3,0,34
2004,0,63,0,0,11,1260
2004,0,63,0,1,3,1056
2004,0,63,0,2,2,424
2004,0,63,0,3,0,130
2004,0,63,1,0,7,421
2004,0,63,1,1,6,385
2004,0,63,1,2,1,157
2004,0,63,1,3,0,39
2004,0,64,0,0,6,1231
2004,0,64,0,1,8,937
2004,0,64,0,2,1,406
2004,0,64,0,3,0,116
2004,0,64,1,0,9,410
2004,0,64,1,1,7,360
2004,0,64,1,2,2,147
2004,0,64,1,3,0,42
2004,0,65,0,0,1,1183
2004,0,65,0,1,10,956
2004,0,65,0,2,0,373
2004,0,65,0,3,0,104
2004,0,65,1,0,3,416
2004,0,65,1,1,3,350
2004,0,65,1,2,1,146
2004,0,65,1,3,1,54
2004,0,66,0,0,5,1077
2004,0,66,0,1,7,952
2004,0,66,0,2,0,386
2004,0,66,0,3,0,93
2004,0,66,1,0,6,420
2004,0,66,1,1,3,328
2004,0,66,1,2,0,135
2004,0,66,1,3,1,36
2004,0,67,0,0,4,1030
2004,0,67,0,1,4,866
2004,0,67,0,2,1,367
2004,0,67,0,3,2,87
2004,0,67,1,0,4,425
2004,0,67,1,1,2,345
2004,0,67,1,2,3,146
2004,0,67,1,3,2,33
2004,0,68,0,0,8,1075
2004,0,68,0,1,5,860
2004,0,68,0,2,4,333
2004,0,68,0,3,1,98
2004,0,68,1,0,3,411
2004,0,68,1,1,9,343
2004,0,68,1,2,1,138
2004,0,68,1,3,1,38
2004,0,69,0,0,7,990
2004,0,69,0,1,10,831
2004,0,69,0,2,0,372
2004,0,69,0,3,1,94
2004,0,69,1,0,4,414
2004,0,69,1,1,1,350
2004,0,69,1,2,4,127
2004,0,69,1,3,1,32
2004,0,70,0,0,4,968
2004,0,70,0,1,4,817
2004,0,70,0,2,0,330
2004,0,70,0,3,0,94
2004,0,70,1,0,9,375
2004,0,70,1,1,4,297
2004,0,70,1,2,2,130
2004,0,70,1,3,0,30
2004,0,71,0,0,6,1032
2004,0,71,0,1,5,848
2004,0,71,0,2,1,346
2004,0,71,0,3,0,85
2004,0,71,1,0,10,360
2004,0,71,1,1,4,315
2004,0,71,1,2,0,126
2004,0,71,1,3,0,34
2004,0,72,0,0,8,975
2004,0,72,0,1,4,806
2004,0,72,0,2,3,320
2004,0,72,0,3,2,73
2004,0,72,1,0,4,390
2004,0,72,1,1,5,305
2004,0,72,1,2,3,124
2004,0,72,1,3,1,31
2004,0,73,0,0,5,1004
2004,0,73,0,1,1,801
2004,0,73,0,2,1,338
2004,0,73,0,3,0,77
2004,0,73,1,0,6,373
2004,0,73,1,1,2,300
2004,0,73,1,2,0,128
2004,0,73,1,3,0,31
2004,0,74,0,0,8,986
2004,0,74,0,1,8,756
2004,0,74,0,2,2,303
2004,0,74,0,3,0,83
2004,0,74,1,0,2,380
2004,0,74,1,1,4,266
2004,0,74,1,2,0,112
2004,0,74,1,3,0,26
2004,0,75,0,0,11,899
2004,0,75,0,1,3,767
2004,0,75,0,2,2,300
2004,0,75,0,3,0,87
2004,0,75,1,0,5,374
2004,0,75,1,1,1,302
2004,0,75,1,2,2,96
2004,0,75,1,3,0,31
2004,0,76,0,0,5,899
2004,0,76,0,1,8,726
2004,0,76,0,2,3,281
2004,0,76,0,3,0,96
2004,0,76,1,0,2,341
2004,0,76,1,1,3,313
2004,0,76,1,2,0,104
2004,0,76,1,3,0,24
2004,0,77,0,0,2,836
2004,0,77,0,1,4,731
2004,0,77,0,2,2,273
2004,0,77,0,3,1,83
2004,0,77,1,0,1,330
2004,0,77,1,1,5,272
2004,0,77,1,2,1,134
2004,0,77,1,3,0,35
2004,0,78,0,0,10,857
2004,0,78,0,1,5,660
2004,0,78,0,2,2,276
2004,0,78,0,3,1,66
2004,0,78,1,0,6,311
2004,0,78,1,1,6,280
2004,0,78,1,2,2,109
2004,0,78,1,3,2,30
2004,0,79,0,0,5,790
2004,0,79,0,1,1,620
2004,0,79,0,2,1,268
2004,0,79,0,3,0,101
2004,0,79,1,0,3,316
2004,0,79,1,1,5,241
2004,0,79,1,2,1,100
2004,0,79,1,3,0,38
2004,0,80,0,0,2,781
2004,0,80,0,1,6,650
2004,0,80,0,2,1,272
2004,0,80,0,3,2,78
2004,0,80,1,0,1,260
2004,0,80,1,1,2,249
2004,0,80,1,2,3,94
2004,0,80,1,3,0,29
2004,0,81,0,0,3,739
2004,0,81,0,1,1,592
2004,0,81,0,2,1,228
2004,0,81,0,3,0,65
2004,0,81,1,0,1,243
2004,0,81,1,1,2,232
2004,0,81,1,2,2,89
2004,0,81,1,3,0,24
2004,0,82,0,0,3,683
2004,0,82,0,1,2,570
2004,0,82,0,2,1,224
2004,0,82,0,3,0,65
2004,0,82,1,0,0,248
2004,0,82,1,1,2,205
2004,0,82,1,2,1,79
2004,0,82,1,3,0,20
2004,0,83,0,0,0,594
2004,0,83,0,1,3,537
2004,0,83,0,2,0,218
2004,0,83,0,3,1,41
2004,0,83,1,0,5,222
2004,0,83,1,1,3,169
2004,0,83,1,2,2,84
2004,0,83,1,3,1,35
2004,0,84,0,0,2,583
2004,0,84,0,1,2,440
2004,0,84,0,2,1,203
2004,0,84,0,3,0,58
2004,0,84,1,0,3,198
2004,0,84,1,1,3,178
2004,0,84,1,2,2,60
2004,0,84,1,3,1,15
2004,0,85,0,0,2,448
2004,0,85,0,1,2,404
2004,0,85,0,2,2,160
2004,0,85,0,3,0,34
2004,0,85,1,0,8,160
2004,0,85,1,1,4,138
2004,0,85,1,2,0,63
2004,0,85,1,3,0,17
2004,0,86,0,0,3,408
2004,0,86,0,1,5,357
2004,0,86,0,2,1,135
2004,0,86,0,3,0,38
2004,0,86,1,0,2,121
2004,0,86,1,1,0,116
2004,0,86,1,2,2,54
2004,0,86,1,3,0,15
2004,0,87,0,0,0,337
2004,0,87,0,1,2,298
2004,0,87,0,2,2,114
2004,0,87,0,3,0,36
2004,0,87,1,0,3,130
2004,0,87,1,1,2,121
2004,0,87,1,2,1,52
2004,0,87,1,3,1,12
2004,0,88,0,0,1,340
2004,0,88,0,1,0,281
2004,0,88,0,2,0,122
2004,0,88,0,3,0,22
2004,0,88,1,0,3,122
2004,0,88,1,1,1,102
2004,0,88,1,2,0,37
2004,0,88,1,3,0,9
2004,0,89,0,0,4,270
2004,0,89,0,1,0,224
2004,0,89,0,2,0,103
2004,0,89,0,3,0,14
2004,0,89,1,0,4,108
2004,0,89,1,1,1,88
2004,0,89,1,2,0,34
2004,0,89,1,3,0,13
2004,0,90,0,0,1,223
2004,0,90,0,1,0,193
2004,0,90,0,2,0,86
2004,0,90,0,3,0,22
2004,0,90,1,0,3,77
2004,0,90,1,1,2,75
2004,0,90,1,2,0,32
2004,0,90,1,3,0,4
2004,0,91,0,0,0,193
2004,0,91,0,1,1,150
2004,0,91,0,2,0,68
2004,0,91,0,3,0,25
2004,0,91,1,0,1,76
2004,0,91,1,1,0,47
2004,0,91,1,2,2,29
2004,0,91,1,3,0,7
2004,0,92,0,0,0,168
2004,0,92,0,1,1,132
2004,0,92,0,2,1,65
2004,0,92,0,3,0,17
2004,0,92,1,0,2,51
2004,0,92,1,1,0,45
2004,0,92,1,2,0,13
2004,0,92,1,3,0,8
2004,0,93,0,0,2,107
2004,0,93,0,1,1,95
2004,0,93,0,2,0,29
2004,0,93,0,3,0,11
2004,0,93,1,0,1,41
2004,0,93,1,1,2,36
2004,0,93,1,2,0,17
2004,0,93,1,3,0,3
2004,0,94,0,0,1,106
2004,0,94,0,1,1,83
2004,0,94,0,2,0,33
2004,0,94,0,3,0,11
2004,0,94,1,0,0,38
2004,0,94,1,1,0,24
2004,0,94,1,2,0,8
2004,0,94,1,3,0,4
2004,0,95,0,0,0,67
2004,0,95,0,1,0,59
2004,0,95,0,2,0,28
2004,0,95,0,3,1,7
2004,0,95,1,0,1,31
2004,0,95,1,1,0,10
2004,0,95,1,2,0,4
2004,0,95,1,3,0,1
2004,0,96,0,0,0,50
2004,0,96,0,1,1,46
2004,0,96,0,2,0,13
2004,0,96,0,3,0,2
2004,0,96,1,0,1,25
2004,0,96,1,1,1,13
2004,0,96,1,2,0,5
2004,0,96,1,3,0,3
2004,0,97,0,0,0,46
2004,0,97,0,1,0,24
2004,0,97,0,2,0,9
2004,0,97,0,3,0,5
2004,0,97,1,0,0,12
2004,0,97,1,1,0,12
2004,0,97,1,2,0,8
2004,0,97,1,3,0,1
2004,0,98,0,0,0,19
2004,0,98,0,1,0,24
2004,0,98,0,2,0,10
2004,0,98,0,3,0,3
2004,0,98,1,0,0,10
2004,0,98,1,1,0,6
2004,0,98,1,2,0,4
2004,0,98,1,3,0,1
2004,0,99,0,0,0,12
2004,0,99,0,1,0,14
2004,0,99,0,2,0,5
2004,0,99,0,3,0,0
2004,0,99,1,0,0,10
2004,0,99,1,1,0,10
2004,0,99,1,2,0,3
2004,0,99,1,3,0,0
2004,0,100,0,0,0,38
2004,0,100,0,1,1,24
2004,0,100,0,2,0,11
2004,0,100,0,3,0,5
2004,0,100,1,0,1,9
2004,0,100,1,1,0,6
2004,0,100,1,2,0,3
2004,0,100,1,3,0,2
2004,0,101,0,0,0,39
2004,0,101,0,1,1,14
2004,0,101,0,2,0,7
2004,0,101,0,3,0,2
2004,0,101,1,0,0,8
2004,0,101,1,1,0,7
2004,0,101,1,2,1,2
2004,0,101,1,3,0,1
2004,0,102,0,0,0,16
2004,0,102,0,1,0,10
2004,0,102,0,2,0,2
2004,0,102,0,3,0,2
2004,0,102,1,0,0,6
2004,0,102,1,1,0,6
2004,0,102,1,2,0,2
2004,0,102,1,3,0,0
2004,0,103,0,0,0,8
2004,0,103,0,1,0,8
2004,0,103,0,2,0,0
2004,0,103,0,3,0,1
2004,0,103,1,0,0,1
2004,0,103,1,1,0,3
2004,0,103,1,2,0,0
2004,0,103,1,3,0,0
2004,0,104,0,0,0,0
2004,0,104,0,1,0,0
2004,0,104,0,2,0,0
2004,0,104,0,3,0,0
2004,0,104,1,0,0,0
2004,0,104,1,1,0,0
2004,0,104,1,2,0,0
2004,0,104,1,3,0,0
2004,0,105,0,0,0,0
2004,0,105,0,1,0,0
2004,0,105,0,2,0,0
2004,0,105,0,3,0,0
2004,0,105,1,0,0,0
2004,0,105,1,1,0,0
2004,0,105,1,2,0,0
2004,0,105,1,3,0,0
2004,0,106,0,0,0,0
2004,0,106,0,1,0,0
2004,0,106,0,2,0,0
2004,0,106,0,3,0,0
2004,0,106,1,0,0,0
2004,0,106,1,1,0,0
2004,0,106,1,2,0,0
2004,0,106,1,3,0,0
2004,0,107,0,0,0,0
2004,0,107,0,1,0,0
2004,0,107,0,2,0,0
2004,0,107,0,3,0,0
2004,0,107,1,0,0,0
2004,0,107,1,1,0,0
2004,0,107,1,2,0,0
2004,0,107,1,3,0,0
